,concede,goal,margin,mode,opponent,season
0,3.0,0.0,-3.0,A,Chelsea,2006
1,0.0,0.0,0.0,H,Portsmouth,2006
2,0.0,1.0,1.0,H,Arsenal,2006
3,1.0,0.0,-1.0,A,Reading,2006
4,4.0,2.0,-2.0,A,Blackburn Rovers,2006
5,0.0,2.0,2.0,H,West Ham United,2006
6,1.0,1.0,-0.0,A,Everton,2006
7,0.0,0.0,0.0,H,Sheffield United,2006
8,4.0,0.0,-4.0,A,Wigan Athletic,2006
9,0.0,1.0,1.0,H,Middlesbrough,2006
10,1.0,0.0,-1.0,A,Charlton Athletic,2006
11,0.0,0.0,0.0,H,Newcastle United,2006
12,1.0,3.0,2.0,H,Fulham,2006
13,1.0,0.0,-1.0,A,Liverpool,2006
14,1.0,3.0,2.0,A,Aston Villa,2006
15,0.0,0.0,0.0,H,Watford,2006
16,3.0,1.0,-2.0,A,Manchester United,2006
17,2.0,1.0,-1.0,H,Tottenham Hotspur,2006
18,2.0,0.0,-2.0,H,Bolton Wanderers,2006
19,0.0,1.0,1.0,A,Sheffield United,2006
20,0.0,1.0,1.0,A,West Ham United,2006
21,1.0,2.0,1.0,H,Everton,2006
22,0.0,0.0,-0.0,A,Bolton Wanderers,2006
23,3.0,0.0,-3.0,H,Blackburn Rovers,2006
24,2.0,0.0,-2.0,H,Reading,2006
25,2.0,1.0,-1.0,A,Portsmouth,2006
26,1.0,0.0,-1.0,H,Wigan Athletic,2006
27,1.0,0.0,-1.0,H,Chelsea,2006
28,0.0,2.0,2.0,A,Middlesbrough,2006
29,0.0,1.0,1.0,A,Newcastle United,2006
30,0.0,0.0,0.0,H,Charlton Athletic,2006
31,1.0,3.0,2.0,A,Fulham,2006
32,0.0,0.0,0.0,H,Liverpool,2006
33,3.0,1.0,-2.0,A,Arsenal,2006
34,1.0,1.0,-0.0,A,Watford,2006
35,2.0,0.0,-2.0,H,Aston Villa,2006
36,1.0,0.0,-1.0,H,Manchester United,2006
37,2.0,1.0,-1.0,A,Tottenham Hotspur,2006
38,0.0,2.0,2.0,A,West Ham United,2007
39,0.0,1.0,1.0,H,Derby County,2007
40,0.0,1.0,1.0,H,Manchester United,2007
41,1.0,0.0,-1.0,A,Arsenal,2007
42,1.0,0.0,-1.0,A,Blackburn Rovers,2007
43,0.0,1.0,1.0,H,Aston Villa,2007
44,3.0,3.0,-0.0,A,Fulham,2007
45,1.0,3.0,2.0,H,Newcastle United,2007
46,1.0,3.0,2.0,H,Middlesbrough,2007
47,0.0,1.0,1.0,H,Birmingham City,2007
48,6.0,0.0,-6.0,A,Chelsea,2007
49,0.0,1.0,1.0,H,Sunderland,2007
50,0.0,0.0,-0.0,A,Portsmouth,2007
51,1.0,2.0,1.0,H,Reading,2007
52,1.0,1.0,-0.0,A,Wigan Athletic,2007
53,2.0,1.0,-1.0,A,Tottenham Hotspur,2007
54,2.0,4.0,2.0,H,Bolton Wanderers,2007
55,1.0,1.0,-0.0,A,Aston Villa,2007
56,2.0,2.0,0.0,H,Blackburn Rovers,2007
57,0.0,0.0,0.0,H,Liverpool,2007
58,0.0,2.0,2.0,A,Newcastle United,2007
59,1.0,0.0,-1.0,A,Everton,2007
60,1.0,1.0,0.0,H,West Ham United,2007
61,1.0,1.0,-0.0,A,Derby County,2007
