,concede,goal,margin,mode,opponent,season
151,0.0,0.0,0.0,H,Manchester United,2014
152,1.0,2.0,1.0,H,Leicester City,2016
153,0.0,2.0,2.0,A,Swansea City,2016
154,1.0,0.0,-1.0,H,Manchester United,2016
155,1.0,1.0,-0.0,A,Burnley,2016
156,4.0,1.0,-3.0,H,Arsenal,2016
157,5.0,1.0,-4.0,A,Liverpool,2016
158,2.0,0.0,-2.0,H,Chelsea,2016
159,6.0,1.0,-5.0,A,AFC Bournemouth,2016
160,2.0,0.0,-2.0,H,Stoke City,2016
161,1.0,0.0,-1.0,A,Watford,2016
162,1.0,2.0,1.0,H,Southampton,2016
163,3.0,0.0,-3.0,A,Sunderland,2016
164,1.0,1.0,0.0,H,West Bromwich Albion,2016
165,1.0,0.0,-1.0,A,Middlesbrough,2016
166,3.0,3.0,0.0,H,Crystal Palace,2016
167,3.0,0.0,-3.0,A,Tottenham Hotspur,2016
168,1.0,0.0,-1.0,A,West Ham United,2016
169,3.0,0.0,-3.0,H,Manchester City,2016
170,2.0,2.0,0.0,H,Everton,2016
171,3.0,1.0,-2.0,A,West Bromwich Albion,2016
172,1.0,3.0,2.0,H,AFC Bournemouth,2016
173,2.0,0.0,-2.0,A,Chelsea,2016
174,0.0,0.0,-0.0,A,Manchester United,2016
175,0.0,2.0,2.0,H,Liverpool,2016
176,2.0,0.0,-2.0,A,Arsenal,2016
177,1.0,1.0,0.0,H,Burnley,2016
178,3.0,1.0,-2.0,A,Leicester City,2016
179,1.0,2.0,1.0,H,Swansea City,2016
180,4.0,0.0,-4.0,A,Everton,2016
181,1.0,2.0,1.0,H,West Ham United,2016
182,2.0,4.0,2.0,H,Middlesbrough,2016
183,3.0,1.0,-2.0,A,Manchester City,2016
184,3.0,1.0,-2.0,A,Stoke City,2016
185,0.0,2.0,2.0,H,Watford,2016
186,0.0,0.0,-0.0,A,Southampton,2016
187,2.0,0.0,-2.0,H,Sunderland,2016
188,4.0,0.0,-4.0,A,Crystal Palace,2016
189,7.0,1.0,-6.0,H,Tottenham Hotspur,2016
