,concede,goal,margin,mode,opponent,season
89,1.0,0.0,-1.0,A,Wigan Athletic,2008
90,0.0,1.0,1.0,A,Tottenham Hotspur,2008
91,3.0,2.0,-1.0,H,Aston Villa,2008
92,0.0,1.0,1.0,A,Manchester City,2008
93,0.0,0.0,0.0,H,Chelsea,2008
94,0.0,1.0,1.0,A,Middlesbrough,2008
95,0.0,3.0,3.0,H,Sunderland,2008
96,0.0,2.0,2.0,H,Hull City,2008
97,1.0,1.0,-0.0,A,Liverpool,2008
98,1.0,1.0,0.0,H,Arsenal,2008
99,1.0,0.0,-1.0,A,Manchester United,2008
100,0.0,3.0,3.0,H,Bolton Wanderers,2008
101,0.0,0.0,-0.0,A,Newcastle United,2008
102,0.0,2.0,2.0,H,West Bromwich Albion,2008
103,0.0,0.0,-0.0,A,Blackburn Rovers,2008
104,1.0,3.0,2.0,H,Stoke City,2008
105,2.0,1.0,-1.0,A,Portsmouth,2008
106,0.0,4.0,4.0,H,Wigan Athletic,2008
107,3.0,3.0,-0.0,A,Aston Villa,2008
108,0.0,0.0,-0.0,A,Chelsea,2008
109,2.0,1.0,-1.0,H,Manchester City,2008
110,0.0,2.0,2.0,A,Sunderland,2008
111,0.0,0.0,0.0,H,Tottenham Hotspur,2008
112,1.0,3.0,2.0,H,West Ham United,2008
113,0.0,2.0,2.0,A,Fulham,2008
114,6.0,1.0,-5.0,H,Arsenal,2009
115,1.0,0.0,-1.0,A,Burnley,2009
116,1.0,2.0,1.0,H,Wigan Athletic,2009
117,2.0,1.0,-1.0,A,Fulham,2009
118,0.0,3.0,3.0,H,Blackburn Rovers,2009
119,0.0,1.0,1.0,A,Portsmouth,2009
120,1.0,1.0,0.0,H,Stoke City,2009
121,1.0,1.0,0.0,H,Wolverhampton Wanderers,2009
122,3.0,2.0,-1.0,A,Bolton Wanderers,2009
123,1.0,1.0,0.0,H,Aston Villa,2009
124,1.0,2.0,1.0,A,West Ham United,2009
125,3.0,0.0,-3.0,A,Manchester United,2009
126,3.0,2.0,-1.0,A,Hull City,2009
127,2.0,0.0,-2.0,H,Liverpool,2009
128,2.0,2.0,0.0,H,Tottenham Hotspur,2009
129,3.0,3.0,-0.0,A,Chelsea,2009
130,1.0,1.0,0.0,H,Birmingham City,2009
131,1.0,1.0,-0.0,A,Sunderland,2009
132,0.0,2.0,2.0,H,Burnley,2009
133,2.0,2.0,-0.0,A,Arsenal,2009
134,0.0,2.0,2.0,H,Manchester City,2009
135,0.0,2.0,2.0,H,Sunderland,2009
136,0.0,1.0,1.0,A,Wigan Athletic,2009
137,1.0,0.0,-1.0,A,Liverpool,2009
138,1.0,2.0,1.0,H,Chelsea,2009
139,1.0,3.0,2.0,H,Manchester United,2009
140,2.0,1.0,-1.0,A,Tottenham Hotspur,2009
141,1.0,5.0,4.0,H,Hull City,2009
142,2.0,2.0,-0.0,A,Birmingham City,2009
143,0.0,2.0,2.0,H,Bolton Wanderers,2009
144,0.0,2.0,2.0,A,Manchester City,2009
145,0.0,0.0,-0.0,A,Wolverhampton Wanderers,2009
146,2.0,2.0,0.0,H,West Ham United,2009
147,2.0,2.0,-0.0,A,Aston Villa,2009
148,2.0,3.0,1.0,A,Blackburn Rovers,2009
149,1.0,2.0,1.0,H,Fulham,2009
150,0.0,0.0,-0.0,A,Stoke City,2009
151,0.0,1.0,1.0,H,Portsmouth,2009
152,1.0,0.0,-1.0,A,Blackburn Rovers,2010
153,1.0,1.0,0.0,H,Wolverhampton Wanderers,2010
154,1.0,0.0,-1.0,A,Aston Villa,2010
155,3.0,3.0,0.0,H,Manchester United,2010
156,1.0,0.0,-1.0,H,Newcastle United,2010
157,0.0,0.0,-0.0,A,Fulham,2010
158,0.0,2.0,2.0,A,Birmingham City,2010
159,0.0,2.0,2.0,H,Liverpool,2010
160,1.0,1.0,-0.0,A,Tottenham Hotspur,2010
161,0.0,1.0,1.0,H,Stoke City,2010
162,2.0,2.0,-0.0,A,Blackpool,2010
163,1.0,1.0,0.0,H,Bolton Wanderers,2010
164,2.0,1.0,-1.0,H,Arsenal,2010
165,2.0,2.0,-0.0,A,Sunderland,2010
166,4.0,1.0,-3.0,H,West Bromwich Albion,2010
167,1.0,1.0,-0.0,A,Chelsea,2010
168,0.0,0.0,0.0,H,Wigan Athletic,2010
169,1.0,2.0,1.0,A,Manchester City,2010
170,1.0,1.0,-0.0,A,West Ham United,2010
171,2.0,0.0,-2.0,A,Stoke City,2010
172,1.0,2.0,1.0,H,Tottenham Hotspur,2010
173,2.0,2.0,-0.0,A,Liverpool,2010
174,2.0,2.0,0.0,H,West Ham United,2010
175,2.0,1.0,-1.0,A,Arsenal,2010
176,3.0,5.0,2.0,H,Blackpool,2010
177,2.0,0.0,-2.0,A,Bolton Wanderers,2010
178,0.0,2.0,2.0,H,Sunderland,2010
179,1.0,2.0,1.0,A,Newcastle United,2010
180,1.0,1.0,0.0,H,Birmingham City,2010
181,1.0,2.0,1.0,H,Fulham,2010
182,2.0,2.0,0.0,H,Aston Villa,2010
183,0.0,3.0,3.0,A,Wolverhampton Wanderers,2010
184,0.0,2.0,2.0,H,Blackburn Rovers,2010
185,1.0,0.0,-1.0,A,Manchester United,2010
186,1.0,1.0,-0.0,A,Wigan Athletic,2010
187,1.0,2.0,1.0,H,Manchester City,2010
188,1.0,0.0,-1.0,A,West Bromwich Albion,2010
189,0.0,1.0,1.0,H,Chelsea,2010
190,1.0,0.0,-1.0,H,Queens Park Rangers,2011
191,0.0,1.0,1.0,A,Blackburn Rovers,2011
192,2.0,2.0,0.0,H,Aston Villa,2011
193,1.0,3.0,2.0,H,Wigan Athletic,2011
194,2.0,0.0,-2.0,A,Manchester City,2011
195,2.0,0.0,-2.0,H,Liverpool,2011
196,3.0,1.0,-2.0,A,Chelsea,2011
197,1.0,3.0,2.0,A,Fulham,2011
198,1.0,0.0,-1.0,H,Manchester United,2011
199,2.0,1.0,-1.0,A,Newcastle United,2011
200,1.0,2.0,1.0,H,Wolverhampton Wanderers,2011
201,0.0,2.0,2.0,A,Bolton Wanderers,2011
202,1.0,0.0,-1.0,H,Stoke City,2011
203,1.0,0.0,-1.0,A,Arsenal,2011
204,1.0,1.0,0.0,H,Norwich City,2011
205,0.0,1.0,1.0,H,Swansea City,2011
206,1.0,1.0,-0.0,A,Sunderland,2011
207,0.0,1.0,1.0,A,West Bromwich Albion,2011
208,2.0,1.0,-1.0,H,Bolton Wanderers,2011
209,2.0,0.0,-2.0,A,Tottenham Hotspur,2011
210,1.0,1.0,-0.0,A,Aston Villa,2011
211,1.0,1.0,0.0,H,Blackburn Rovers,2011
212,0.0,1.0,1.0,H,Manchester City,2011
213,1.0,1.0,-0.0,A,Wigan Athletic,2011
214,0.0,2.0,2.0,H,Chelsea,2011
215,1.0,1.0,-0.0,A,Queens Park Rangers,2011
216,0.0,1.0,1.0,H,Tottenham Hotspur,2011
217,3.0,0.0,-3.0,A,Liverpool,2011
218,1.0,0.0,-1.0,H,Arsenal,2011
219,0.0,2.0,2.0,A,Swansea City,2011
220,0.0,2.0,2.0,H,West Bromwich Albion,2011
221,2.0,2.0,-0.0,A,Norwich City,2011
222,0.0,4.0,4.0,H,Sunderland,2011
223,4.0,4.0,-0.0,A,Manchester United,2011
224,0.0,4.0,4.0,H,Fulham,2011
225,1.0,1.0,-0.0,A,Stoke City,2011
226,0.0,0.0,-0.0,A,Wolverhampton Wanderers,2011
227,1.0,3.0,2.0,H,Newcastle United,2011
228,0.0,1.0,1.0,H,Manchester United,2012
229,1.0,3.0,2.0,A,Aston Villa,2012
230,2.0,0.0,-2.0,A,West Bromwich Albion,2012
231,2.0,2.0,0.0,H,Newcastle United,2012
232,0.0,3.0,3.0,A,Swansea City,2012
233,1.0,3.0,2.0,H,Southampton,2012
234,2.0,2.0,-0.0,A,Wigan Athletic,2012
235,1.0,1.0,-0.0,A,Queens Park Rangers,2012
236,2.0,2.0,0.0,H,Liverpool,2012
237,2.0,2.0,-0.0,A,Fulham,2012
238,1.0,2.0,1.0,H,Sunderland,2012
239,2.0,1.0,-1.0,A,Reading,2012
240,1.0,1.0,0.0,H,Norwich City,2012
241,1.0,1.0,0.0,H,Arsenal,2012
242,1.0,1.0,-0.0,A,Manchester City,2012
243,1.0,2.0,1.0,H,Tottenham Hotspur,2012
244,1.0,1.0,-0.0,A,Stoke City,2012
245,1.0,2.0,1.0,A,West Ham United,2012
246,1.0,2.0,1.0,H,Wigan Athletic,2012
247,2.0,1.0,-1.0,H,Chelsea,2012
248,1.0,2.0,1.0,A,Newcastle United,2012
249,0.0,0.0,0.0,H,Swansea City,2012
250,0.0,0.0,-0.0,A,Southampton,2012
251,1.0,2.0,1.0,H,West Bromwich Albion,2012
252,3.0,3.0,0.0,H,Aston Villa,2012
253,2.0,0.0,-2.0,A,Manchester United,2012
254,2.0,1.0,-1.0,A,Norwich City,2012
255,1.0,3.0,2.0,H,Reading,2012
256,0.0,2.0,2.0,H,Manchester City,2012
257,0.0,1.0,1.0,H,Stoke City,2012
258,2.0,2.0,-0.0,A,Tottenham Hotspur,2012
259,0.0,2.0,2.0,H,Queens Park Rangers,2012
260,0.0,0.0,-0.0,A,Arsenal,2012
261,1.0,0.0,-1.0,A,Sunderland,2012
262,0.0,1.0,1.0,H,Fulham,2012
263,0.0,0.0,-0.0,A,Liverpool,2012
264,0.0,2.0,2.0,H,West Ham United,2012
265,2.0,1.0,-1.0,A,Chelsea,2012
266,2.0,2.0,-0.0,A,Norwich City,2013
267,0.0,0.0,0.0,H,West Bromwich Albion,2013
268,0.0,0.0,-0.0,A,Cardiff City,2013
269,0.0,1.0,1.0,H,Chelsea,2013
270,2.0,3.0,1.0,A,West Ham United,2013
271,2.0,3.0,1.0,H,Newcastle United,2013
272,3.0,1.0,-2.0,A,Manchester City,2013
273,1.0,2.0,1.0,H,Hull City,2013
274,0.0,2.0,2.0,A,Aston Villa,2013
275,0.0,0.0,0.0,H,Tottenham Hotspur,2013
276,0.0,0.0,-0.0,A,Crystal Palace,2013
277,3.0,3.0,0.0,H,Liverpool,2013
278,0.0,4.0,4.0,H,Stoke City,2013
279,0.0,1.0,1.0,A,Manchester United,2013
280,1.0,1.0,-0.0,A,Arsenal,2013
281,1.0,4.0,3.0,H,Fulham,2013
282,1.0,2.0,1.0,A,Swansea City,2013
283,1.0,0.0,-1.0,H,Sunderland,2013
284,1.0,2.0,1.0,H,Southampton,2013
285,1.0,1.0,-0.0,A,Stoke City,2013
286,0.0,2.0,2.0,H,Norwich City,2013
287,1.0,1.0,-0.0,A,West Bromwich Albion,2013
288,4.0,0.0,-4.0,A,Liverpool,2013
289,1.0,2.0,1.0,H,Aston Villa,2013
290,1.0,0.0,-1.0,A,Tottenham Hotspur,2013
291,1.0,0.0,-1.0,A,Chelsea,2013
292,0.0,1.0,1.0,H,West Ham United,2013
293,1.0,2.0,1.0,H,Cardiff City,2013
294,2.0,3.0,1.0,H,Swansea City,2013
295,0.0,3.0,3.0,A,Newcastle United,2013
296,1.0,3.0,2.0,A,Fulham,2013
297,0.0,3.0,3.0,H,Arsenal,2013
298,0.0,1.0,1.0,A,Sunderland,2013
299,3.0,2.0,-1.0,H,Crystal Palace,2013
300,0.0,2.0,2.0,H,Manchester United,2013
301,2.0,0.0,-2.0,A,Southampton,2013
302,3.0,2.0,-1.0,H,Manchester City,2013
303,0.0,2.0,2.0,A,Hull City,2013
304,2.0,2.0,-0.0,A,Leicester City,2014
305,2.0,2.0,0.0,H,Arsenal,2014
306,6.0,3.0,-3.0,H,Chelsea,2014
307,0.0,2.0,2.0,A,West Bromwich Albion,2014
308,3.0,2.0,-1.0,H,Crystal Palace,2014
309,1.0,1.0,-0.0,A,Liverpool,2014
310,2.0,1.0,-1.0,A,Manchester United,2014
311,0.0,3.0,3.0,H,Aston Villa,2014
312,1.0,3.0,2.0,A,Burnley,2014
313,0.0,0.0,0.0,H,Swansea City,2014
314,1.0,1.0,-0.0,A,Sunderland,2014
315,1.0,2.0,1.0,H,West Ham United,2014
316,2.0,1.0,-1.0,A,Tottenham Hotspur,2014
317,1.0,1.0,0.0,H,Hull City,2014
318,1.0,0.0,-1.0,A,Manchester City,2014
319,1.0,3.0,2.0,H,Queens Park Rangers,2014
320,3.0,0.0,-3.0,A,Southampton,2014
321,1.0,0.0,-1.0,H,Stoke City,2014
322,3.0,2.0,-1.0,A,Newcastle United,2014
323,2.0,0.0,-2.0,A,Hull City,2014
324,1.0,1.0,0.0,H,Manchester City,2014
325,0.0,0.0,0.0,H,West Bromwich Albion,2014
326,0.0,1.0,1.0,A,Crystal Palace,2014
327,0.0,0.0,0.0,H,Liverpool,2014
328,1.0,0.0,-1.0,A,Chelsea,2014
329,2.0,2.0,0.0,H,Leicester City,2014
