,concede,goal,margin,mode,opponent,season
106,1.0,0.0,-1.0,A,Everton,2014
107,0.0,2.0,2.0,H,Hull City,2014
108,2.0,1.0,-1.0,A,Stoke City,2014
109,2.0,2.0,0.0,H,Tottenham Hotspur,2014
110,2.0,1.0,-1.0,A,Sunderland,2014
111,2.0,0.0,-2.0,A,Leicester City,2014
112,1.0,6.0,5.0,H,Aston Villa,2014
113,2.0,0.0,-2.0,A,Manchester City,2014
114,2.0,2.0,-0.0,A,Newcastle United,2015
115,3.0,0.0,-3.0,H,Everton,2015
116,0.0,0.0,-0.0,A,Watford,2015
117,0.0,3.0,3.0,H,Norwich City,2015
118,0.0,0.0,-0.0,A,West Bromwich Albion,2015
119,3.0,2.0,-1.0,H,Manchester United,2015
120,1.0,3.0,2.0,H,Swansea City,2015
121,1.0,3.0,2.0,A,Chelsea,2015
122,2.0,2.0,0.0,H,Leicester City,2015
123,1.0,1.0,-0.0,A,Liverpool,2015
124,0.0,2.0,2.0,H,AFC Bournemouth,2015
125,0.0,1.0,1.0,A,Sunderland,2015
126,1.0,0.0,-1.0,H,Stoke City,2015
127,3.0,1.0,-2.0,A,Manchester City,2015
128,1.0,1.0,0.0,H,Aston Villa,2015
129,1.0,0.0,-1.0,A,Crystal Palace,2015
130,2.0,0.0,-2.0,H,Tottenham Hotspur,2015
131,0.0,4.0,4.0,H,Arsenal,2015
132,2.0,1.0,-1.0,A,West Ham United,2015
133,1.0,0.0,-1.0,A,Norwich City,2015
134,0.0,2.0,2.0,H,Watford,2015
135,0.0,3.0,3.0,H,West Bromwich Albion,2015
136,0.0,1.0,1.0,A,Manchester United,2015
137,0.0,0.0,-0.0,A,Arsenal,2015
138,0.0,1.0,1.0,H,West Ham United,2015
139,0.0,1.0,1.0,A,Swansea City,2015
140,2.0,1.0,-1.0,H,Chelsea,2015
141,2.0,0.0,-2.0,A,AFC Bournemouth,2015
142,1.0,1.0,0.0,H,Sunderland,2015
143,1.0,2.0,1.0,A,Stoke City,2015
144,2.0,3.0,1.0,H,Liverpool,2015
145,1.0,0.0,-1.0,A,Leicester City,2015
146,1.0,3.0,2.0,H,Newcastle United,2015
147,1.0,1.0,-0.0,A,Everton,2015
148,2.0,4.0,2.0,A,Aston Villa,2015
149,2.0,4.0,2.0,H,Manchester City,2015
150,1.0,2.0,1.0,A,Tottenham Hotspur,2015
151,1.0,4.0,3.0,H,Crystal Palace,2015
152,1.0,1.0,0.0,H,Watford,2016
153,2.0,0.0,-2.0,A,Manchester United,2016
154,1.0,1.0,0.0,H,Sunderland,2016
155,2.0,1.0,-1.0,A,Arsenal,2016
156,0.0,1.0,1.0,H,Swansea City,2016
157,0.0,3.0,3.0,A,West Ham United,2016
158,0.0,0.0,-0.0,A,Leicester City,2016
159,1.0,3.0,2.0,H,Burnley,2016
160,1.0,1.0,-0.0,A,Manchester City,2016
161,2.0,0.0,-2.0,H,Chelsea,2016
162,2.0,1.0,-1.0,A,Hull City,2016
163,0.0,0.0,0.0,H,Liverpool,2016
164,0.0,1.0,1.0,H,Everton,2016
165,3.0,0.0,-3.0,A,Crystal Palace,2016
166,0.0,1.0,1.0,H,Middlesbrough,2016
167,0.0,0.0,-0.0,A,Stoke City,2016
168,1.0,3.0,2.0,A,AFC Bournemouth,2016
169,4.0,1.0,-3.0,H,Tottenham Hotspur,2016
170,2.0,1.0,-1.0,H,West Bromwich Albion,2016
171,3.0,0.0,-3.0,A,Everton,2016
172,1.0,0.0,-1.0,A,Burnley,2016
173,0.0,3.0,3.0,H,Leicester City,2016
174,2.0,1.0,-1.0,A,Swansea City,2016
175,3.0,1.0,-2.0,H,West Ham United,2016
176,0.0,4.0,4.0,A,Sunderland,2016
177,3.0,4.0,1.0,A,Watford,2016
178,2.0,1.0,-1.0,A,Tottenham Hotspur,2016
179,0.0,0.0,0.0,H,AFC Bournemouth,2016
180,1.0,3.0,2.0,H,Crystal Palace,2016
181,0.0,1.0,1.0,A,West Bromwich Albion,2016
182,3.0,0.0,-3.0,H,Manchester City,2016
183,4.0,2.0,-2.0,A,Chelsea,2016
184,0.0,0.0,0.0,H,Hull City,2016
185,0.0,0.0,-0.0,A,Liverpool,2016
186,2.0,0.0,-2.0,H,Arsenal,2016
187,1.0,2.0,1.0,A,Middlesbrough,2016
188,0.0,0.0,0.0,H,Manchester United,2016
189,1.0,0.0,-1.0,H,Stoke City,2016
190,0.0,0.0,0.0,H,Swansea City,2017
191,2.0,3.0,1.0,H,West Ham United,2017
192,0.0,0.0,-0.0,A,Huddersfield Town,2017
193,2.0,0.0,-2.0,H,Watford,2017
194,0.0,1.0,1.0,A,Crystal Palace,2017
195,1.0,0.0,-1.0,H,Manchester United,2017
196,2.0,1.0,-1.0,A,Stoke City,2017
197,2.0,2.0,0.0,H,Newcastle United,2017
198,0.0,1.0,1.0,H,West Bromwich Albion,2017
199,1.0,1.0,-0.0,A,Brighton and Hove Albion,2017
200,1.0,0.0,-1.0,H,Burnley,2017
201,3.0,0.0,-3.0,A,Liverpool,2017
202,1.0,4.0,3.0,H,Everton,2017
203,2.0,1.0,-1.0,A,Manchester City,2017
204,1.0,1.0,-0.0,A,AFC Bournemouth,2017
205,1.0,1.0,0.0,H,Arsenal,2017
206,4.0,1.0,-3.0,H,Leicester City,2017
207,1.0,0.0,-1.0,A,Chelsea,2017
208,1.0,1.0,0.0,H,Huddersfield Town,2017
209,5.0,2.0,-3.0,A,Tottenham Hotspur,2017
210,0.0,0.0,-0.0,A,Manchester United,2017
211,2.0,1.0,-1.0,H,Crystal Palace,2017
212,2.0,2.0,-0.0,A,Watford,2017
