,concede,goal,margin,mode,opponent,season
346,3.0,1.0,-2.0,A,Everton,2015
347,0.0,2.0,2.0,H,Arsenal,2015
348,2.0,2.0,-0.0,A,Newcastle United,2015
349,3.0,1.0,-2.0,H,Southampton,2015
350,0.0,2.0,2.0,H,Aston Villa,2015
351,2.0,1.0,-1.0,A,West Ham United,2015
352,3.0,1.0,-2.0,H,Liverpool,2015
353,1.0,0.0,-1.0,A,Stoke City,2015
354,0.0,1.0,1.0,H,Norwich City,2015
355,0.0,0.0,-0.0,A,Tottenham Hotspur,2015
356,1.0,0.0,-1.0,H,AFC Bournemouth,2015
357,2.0,1.0,-1.0,A,Leicester City,2015
358,1.0,3.0,2.0,H,Sunderland,2015
359,2.0,2.0,0.0,H,Watford,2015
360,0.0,0.0,-0.0,A,Manchester United,2015
361,0.0,3.0,3.0,A,Crystal Palace,2015
362,2.0,2.0,0.0,H,West Bromwich Albion,2015
363,3.0,3.0,0.0,H,Everton,2015
364,0.0,1.0,1.0,A,Arsenal,2015
365,0.0,0.0,-0.0,A,Watford,2015
366,1.0,1.0,0.0,H,Manchester United,2015
367,1.0,5.0,4.0,H,Newcastle United,2015
368,1.0,2.0,1.0,A,Southampton,2015
369,1.0,2.0,1.0,A,Norwich City,2015
370,1.0,1.0,0.0,H,Stoke City,2015
371,2.0,2.0,0.0,H,West Ham United,2015
372,0.0,4.0,4.0,A,Aston Villa,2015
373,1.0,0.0,-1.0,A,Swansea City,2015
374,3.0,0.0,-3.0,H,Manchester City,2015
375,1.0,4.0,3.0,A,AFC Bournemouth,2015
376,2.0,2.0,0.0,H,Tottenham Hotspur,2015
377,3.0,2.0,-1.0,A,Sunderland,2015
378,1.0,1.0,-0.0,A,Liverpool,2015
379,1.0,1.0,0.0,H,Leicester City,2015
380,1.0,2.0,1.0,H,West Ham United,2016
381,1.0,2.0,1.0,A,Watford,2016
382,0.0,3.0,3.0,H,Burnley,2016
383,2.0,2.0,-0.0,A,Swansea City,2016
384,2.0,1.0,-1.0,H,Liverpool,2016
385,3.0,0.0,-3.0,A,Arsenal,2016
386,0.0,2.0,2.0,A,Hull City,2016
387,0.0,3.0,3.0,H,Leicester City,2016
388,0.0,4.0,4.0,H,Manchester United,2016
389,0.0,2.0,2.0,A,Southampton,2016
390,0.0,5.0,5.0,H,Everton,2016
391,0.0,1.0,1.0,A,Middlesbrough,2016
392,1.0,2.0,1.0,H,Tottenham Hotspur,2016
393,1.0,3.0,2.0,A,Manchester City,2016
394,0.0,1.0,1.0,H,West Bromwich Albion,2016
395,0.0,1.0,1.0,A,Sunderland,2016
396,0.0,1.0,1.0,A,Crystal Palace,2016
397,0.0,3.0,3.0,H,AFC Bournemouth,2016
398,2.0,4.0,2.0,H,Stoke City,2016
399,2.0,0.0,-2.0,A,Tottenham Hotspur,2016
400,0.0,3.0,3.0,A,Leicester City,2016
401,0.0,2.0,2.0,H,Hull City,2016
402,1.0,1.0,-0.0,A,Liverpool,2016
403,1.0,3.0,2.0,H,Arsenal,2016
404,1.0,1.0,-0.0,A,Burnley,2016
405,1.0,3.0,2.0,H,Swansea City,2016
406,1.0,2.0,1.0,A,West Ham United,2016
407,1.0,2.0,1.0,A,Stoke City,2016
408,2.0,1.0,-1.0,H,Crystal Palace,2016
409,1.0,2.0,1.0,H,Manchester City,2016
410,1.0,3.0,2.0,A,AFC Bournemouth,2016
411,2.0,0.0,-2.0,A,Manchester United,2016
412,2.0,4.0,2.0,H,Southampton,2016
413,0.0,3.0,3.0,A,Everton,2016
414,0.0,3.0,3.0,H,Middlesbrough,2016
415,0.0,1.0,1.0,A,West Bromwich Albion,2016
416,3.0,4.0,1.0,H,Watford,2016
417,1.0,5.0,4.0,H,Sunderland,2016
418,3.0,2.0,-1.0,H,Burnley,2017
419,1.0,2.0,1.0,A,Tottenham Hotspur,2017
420,0.0,2.0,2.0,H,Everton,2017
421,1.0,2.0,1.0,A,Leicester City,2017
422,0.0,0.0,0.0,H,Arsenal,2017
423,0.0,4.0,4.0,A,Stoke City,2017
424,1.0,0.0,-1.0,H,Manchester City,2017
425,2.0,1.0,-1.0,A,Crystal Palace,2017
426,2.0,4.0,2.0,H,Watford,2017
427,0.0,1.0,1.0,A,AFC Bournemouth,2017
428,0.0,1.0,1.0,H,Manchester United,2017
429,0.0,4.0,4.0,A,West Bromwich Albion,2017
430,1.0,1.0,-0.0,A,Liverpool,2017
431,0.0,1.0,1.0,H,Swansea City,2017
432,1.0,3.0,2.0,H,Newcastle United,2017
433,1.0,0.0,-1.0,A,West Ham United,2017
434,1.0,3.0,2.0,A,Huddersfield Town,2017
435,0.0,1.0,1.0,H,Southampton,2017
436,0.0,0.0,-0.0,A,Everton,2017
437,0.0,2.0,2.0,H,Brighton and Hove Albion,2017
438,0.0,5.0,5.0,H,Stoke City,2017
439,2.0,2.0,-0.0,A,Arsenal,2017
440,0.0,0.0,0.0,H,Leicester City,2017
441,0.0,4.0,4.0,A,Brighton and Hove Albion,2017
442,3.0,0.0,-3.0,H,AFC Bournemouth,2017
443,4.0,1.0,-3.0,A,Watford,2017
