,concede,goal,margin,mode,opponent,season
104,2.0,1.0,-1.0,H,West Bromwich Albion,2013
105,3.0,2.0,-1.0,A,Everton,2013
106,2.0,2.0,-0.0,A,Arsenal,2013
107,0.0,3.0,3.0,H,Norwich City,2013
108,1.0,0.0,-1.0,A,Hull City,2013
109,1.0,0.0,-1.0,H,Chelsea,2013
110,1.0,2.0,1.0,A,Newcastle United,2013
111,1.0,4.0,3.0,H,Aston Villa,2013
112,1.0,0.0,-1.0,H,Southampton,2013
113,1.0,3.0,2.0,A,Sunderland,2013
114,1.0,2.0,1.0,A,Manchester United,2014
115,0.0,1.0,1.0,H,Burnley,2014
116,0.0,3.0,3.0,H,West Bromwich Albion,2014
117,4.0,2.0,-2.0,A,Chelsea,2014
118,1.0,0.0,-1.0,H,Southampton,2014
119,0.0,0.0,-0.0,A,Sunderland,2014
120,2.0,2.0,0.0,H,Newcastle United,2014
121,2.0,1.0,-1.0,A,Stoke City,2014
122,0.0,2.0,2.0,H,Leicester City,2014
123,0.0,0.0,-0.0,A,Everton,2014
124,1.0,2.0,1.0,H,Arsenal,2014
125,2.0,1.0,-1.0,A,Manchester City,2014
126,1.0,1.0,0.0,H,Crystal Palace,2014
127,0.0,2.0,2.0,H,Queens Park Rangers,2014
128,3.0,1.0,-2.0,A,West Ham United,2014
129,2.0,1.0,-1.0,H,Tottenham Hotspur,2014
130,0.0,1.0,1.0,A,Hull City,2014
131,0.0,1.0,1.0,H,Aston Villa,2014
132,4.0,1.0,-3.0,A,Liverpool,2014
133,1.0,1.0,-0.0,A,Queens Park Rangers,2014
134,1.0,1.0,0.0,H,West Ham United,2014
135,5.0,0.0,-5.0,H,Chelsea,2014
136,0.0,1.0,1.0,A,Southampton,2014
137,1.0,1.0,0.0,H,Sunderland,2014
138,2.0,0.0,-2.0,A,West Bromwich Albion,2014
139,1.0,2.0,1.0,H,Manchester United,2014
140,0.0,1.0,1.0,A,Burnley,2014
141,3.0,2.0,-1.0,A,Tottenham Hotspur,2014
142,1.0,0.0,-1.0,H,Liverpool,2014
143,0.0,1.0,1.0,A,Aston Villa,2014
144,1.0,3.0,2.0,H,Hull City,2014
145,1.0,1.0,0.0,H,Everton,2014
146,2.0,0.0,-2.0,A,Leicester City,2014
147,2.0,3.0,1.0,A,Newcastle United,2014
148,0.0,2.0,2.0,H,Stoke City,2014
149,0.0,1.0,1.0,A,Arsenal,2014
150,4.0,2.0,-2.0,H,Manchester City,2014
151,1.0,0.0,-1.0,A,Crystal Palace,2014
152,2.0,2.0,-0.0,A,Chelsea,2015
153,0.0,2.0,2.0,H,Newcastle United,2015
154,1.0,1.0,-0.0,A,Sunderland,2015
155,1.0,2.0,1.0,H,Manchester United,2015
156,1.0,0.0,-1.0,A,Watford,2015
157,0.0,0.0,0.0,H,Everton,2015
158,3.0,1.0,-2.0,A,Southampton,2015
159,2.0,2.0,0.0,H,Tottenham Hotspur,2015
160,1.0,0.0,-1.0,H,Stoke City,2015
161,1.0,2.0,1.0,A,Aston Villa,2015
162,3.0,0.0,-3.0,H,Arsenal,2015
163,1.0,0.0,-1.0,A,Norwich City,2015
164,2.0,2.0,0.0,H,AFC Bournemouth,2015
165,1.0,0.0,-1.0,A,Liverpool,2015
166,3.0,0.0,-3.0,H,Leicester City,2015
167,2.0,1.0,-1.0,A,Manchester City,2015
168,0.0,0.0,0.0,H,West Ham United,2015
169,0.0,1.0,1.0,H,West Bromwich Albion,2015
170,0.0,0.0,-0.0,A,Crystal Palace,2015
171,2.0,1.0,-1.0,A,Manchester United,2015
172,4.0,2.0,-2.0,H,Sunderland,2015
173,0.0,1.0,1.0,H,Watford,2015
174,1.0,2.0,1.0,A,Everton,2015
175,1.0,1.0,-0.0,A,West Bromwich Albion,2015
176,1.0,1.0,0.0,H,Crystal Palace,2015
177,1.0,0.0,-1.0,H,Southampton,2015
178,2.0,1.0,-1.0,A,Tottenham Hotspur,2015
179,1.0,2.0,1.0,A,Arsenal,2015
