,concede,goal,margin,mode,opponent,season
104,1.0,1.0,-0.0,A,Wigan Athletic,2011
105,3.0,1.0,-2.0,H,Newcastle United,2011
106,2.0,0.0,-2.0,A,Everton,2011
107,0.0,3.0,3.0,H,Blackburn Rovers,2011
108,4.0,0.0,-4.0,A,Manchester City,2011
109,0.0,1.0,1.0,H,Queens Park Rangers,2011
110,0.0,1.0,1.0,A,Liverpool,2011
111,0.0,0.0,0.0,H,Aston Villa,2011
112,2.0,2.0,-0.0,A,Bolton Wanderers,2011
113,3.0,2.0,-1.0,H,Arsenal,2011
114,0.0,3.0,3.0,H,Liverpool,2012
115,1.0,1.0,-0.0,A,Tottenham Hotspur,2012
116,0.0,2.0,2.0,H,Everton,2012
117,3.0,0.0,-3.0,A,Fulham,2012
118,0.0,1.0,1.0,H,Reading,2012
119,1.0,1.0,-0.0,A,Aston Villa,2012
120,2.0,3.0,1.0,H,Queens Park Rangers,2012
121,2.0,1.0,-1.0,H,Manchester City,2012
122,2.0,1.0,-1.0,A,Newcastle United,2012
123,0.0,2.0,2.0,H,Southampton,2012
124,1.0,2.0,1.0,A,Wigan Athletic,2012
125,1.0,2.0,1.0,H,Chelsea,2012
126,2.0,4.0,2.0,A,Sunderland,2012
127,3.0,1.0,-2.0,A,Swansea City,2012
128,1.0,0.0,-1.0,H,Stoke City,2012
129,2.0,0.0,-2.0,A,Arsenal,2012
130,0.0,0.0,0.0,H,West Ham United,2012
131,1.0,2.0,1.0,H,Norwich City,2012
132,1.0,2.0,1.0,A,Queens Park Rangers,2012
133,2.0,0.0,-2.0,A,Manchester United,2012
134,2.0,1.0,-1.0,H,Fulham,2012
135,3.0,2.0,-1.0,A,Reading,2012
136,2.0,2.0,0.0,H,Aston Villa,2012
137,2.0,1.0,-1.0,A,Everton,2012
138,1.0,0.0,-1.0,H,Tottenham Hotspur,2012
139,0.0,2.0,2.0,A,Liverpool,2012
140,1.0,2.0,1.0,H,Sunderland,2012
141,1.0,0.0,-1.0,A,Chelsea,2012
142,1.0,2.0,1.0,H,Swansea City,2012
