,concede,goal,margin,mode,opponent,season
194,2.0,1.0,-1.0,H,Norwich City,2011
195,3.0,0.0,-3.0,A,Arsenal,2011
196,5.0,1.0,-4.0,H,Chelsea,2011
197,1.0,3.0,2.0,A,Wigan Athletic,2011
198,2.0,0.0,-2.0,H,Sunderland,2011
199,3.0,1.0,-2.0,A,Swansea City,2011
200,0.0,5.0,5.0,H,Stoke City,2011
201,2.0,1.0,-1.0,A,West Bromwich Albion,2011
202,2.0,0.0,-2.0,H,Everton,2011
203,3.0,0.0,-3.0,A,Tottenham Hotspur,2011
204,2.0,1.0,-1.0,H,Aston Villa,2011
205,2.0,0.0,-2.0,A,Fulham,2011
206,1.0,2.0,1.0,A,Blackburn Rovers,2011
207,2.0,0.0,-2.0,H,Newcastle United,2011
208,1.0,1.0,0.0,H,Wolverhampton Wanderers,2011
209,1.0,2.0,1.0,A,Everton,2011
210,3.0,0.0,-3.0,A,Manchester United,2011
211,1.0,3.0,2.0,H,Liverpool,2011
212,0.0,0.0,0.0,H,Arsenal,2011
213,2.0,0.0,-2.0,A,Norwich City,2011
214,2.0,1.0,-1.0,H,Wigan Athletic,2011
215,3.0,0.0,-3.0,A,Chelsea,2011
216,2.0,0.0,-2.0,A,Manchester City,2011
217,1.0,2.0,1.0,H,Queens Park Rangers,2011
218,1.0,2.0,1.0,H,Blackburn Rovers,2011
219,2.0,3.0,1.0,A,Wolverhampton Wanderers,2011
220,3.0,0.0,-3.0,H,Fulham,2011
221,2.0,0.0,-2.0,A,Newcastle United,2011
222,1.0,1.0,0.0,H,Swansea City,2011
223,1.0,2.0,1.0,A,Aston Villa,2011
224,2.0,2.0,-0.0,A,Sunderland,2011
225,4.0,1.0,-3.0,H,Tottenham Hotspur,2011
226,2.0,2.0,0.0,H,West Bromwich Albion,2011
227,2.0,2.0,-0.0,A,Stoke City,2011
